"MembershipID","tIncludeInCurrentMailing","tFRPCanadaMember","tFRPJointMembership","tNewFRPCanadaMember","tNewFRPBCMember","tJoinDate","tFRP-BC(Provincial)","tFRP-BC-FRP-Canada-ADD","tJointMembership(National)","tEndowmentDonation","tTOTAL","tFederalCharitableRegistrationNo","tAgencyName","tAgencyAddress1","tAgencyAddress2","tAgencyProv","tAgencyCity","tAgencyPC","tAgencyPhone","tAgencyFax","tAgencyWebsite","tAgencyDirector","tAgencyContactTitle","tAgencyDirectorPhone","tAgencyDirectorExt","tAgencyDirectorEmail","tAgencyEmail","tAboriginal","tNewtoCanada","tMemberName","tMainProgramContact","tMainContactTitle","tMainContactPhone","tMainContactEmail","tProgramLink","bMember","tNumber","tPolicySurvey","tRegion","tSubRegion","tPopulation","bSameAsAgency","tMemberAddress1","tMemberAddress2","tMemberCity","tMemberProv","tMemberPC","tMemberPhone","tMemberFax","bMailingSameAs","tMailingAddress1","tMailingAddress2","tMailingCity","tMailingProv","tMailingPC","tCommunity","b2007Questionnaire","tCoordinator","tProgramContactTitle","tCoordinatorPhone","tCoordinatorExt","tCoordinatorEmail","tAdditionalContactName","tAdditionalContactTitle","tAdditionalContactExt","tAdditionalContactEmail","tPSPProgressNotes","tPSPEmailContactDate","tPSPPhone1Date","tPSPPhone2Date","tPSPPhone3Date","tPSPPhone4Date","tPSPSelfAssessmentComplete","tPSPPresentation","tPSPPresentationDate","tAccredited","tPSPImplementationComplete","tPSPImplementationDate","tPSPCommitted","tPSPNotCommitted","nBoosterSeatsRequested","nBoosters Delivered","Booster Seats 2008","Booster Seat Total","bFRP","tOther","tUrbanRural","SchoolDistID","tDaysOpenPerWeek","tHoursOpenPerWeek","tServiceType","tPercentageFundingNotMCFD","bMCFDFunding","tGaming","cMCFDAmount","tSuccessBy6","tUnitedWay","tCAP-C","tVancouverFoundation","tMakeChildrenFirst","tIDP","tAboriginalIDP","tMinistryEducation","tPartnerOrganizations","tCommunityInvestments","tFundraising/Donations","tOtherFundingSources","tTotalAnnualFunding","tProgramExpenseTotal","tInKindFunds","tProgrammingDeficit","tFundingAmountForStrongStart","t2003EnhancementGrantAppliedFor","t2003DevelopmentRequest","t2003EnhancementGrantRequest","t2003EnhancementGrantAwarded","t2003IntentionsFor-EG-Funding","t2003EG-Comments","tCapacityGrantRequest","tCapacityGrantApplicationSentOut","tGrantApplicationReceived","tStreamOne","tStreamTwo","tCG-CriteriaMet","tCapacityGrantAmountAwarded","tIntentionsForCapacityGrantFunding","tComments-CapacityGrants","tApplicationNumber","nMembershipType","dRenewal","dUpdate","tReceiptNo","cSatelliteFunding","t2009StatusNotes","tMembershipNotes","tParentChildInteractiveDrop-in","tCounsellingServices","tSupportiveCounselling","tClothingExchange","tPregnancyOutreachProgram","tCommunityKitchenAndNutritionEducation","tDadsDrop-in","tWell-babyClinicsAndHealthScreening","tRespiteChildMinding","tCommunityActivities-DinnersAndFieldTrips","tSpecialNeeds","tCreativePlay-CraftsAndPainting","tAgeAppropriateToys-stations","tNobody'sPerfect","tTriplePParenting","tChildDevelopmentActivities-CircleTime","tEarlyChildhoodIntervention","tLanguageDevelopment","tEarlyLiteracyPrograms","tAboriginalMotherGooseProgram","tYoungParents Program","tParentChildMotherGoose","tWorkshopsAndCourses","tESLForParent/Caregiver","tParentSupportGroups","tPrenatalPrograms","tToyLendingLibrary","tHomeVisiting","tKindergartenReadiness","tFamilyPreservation","tChildCareServices","tEmploymentAndHousing","tDisabilityRelatedServices","nSchoolDistrictID","tPartnership01","tPartnership02","tPartnership03","tPartnership04","tPartnership05","tPartnership06","tPartnership07","tPartnership08","tPartnership09","tPartnership10","tPartnership11","tPartnership12","tDSA2005NominationReceived","tDSA2005AwardWinner","tDSA2006NominationReceived","tDSA2006AwardWinner","tDSA2007NominationReceived","tDSA2007AwardWinner","tDSA2008Applied","tDSA2008AwardWinner","tDSA2008AwardAppliedFor","tDSA2007AwardAppliedFor","tCAPC Program"
121,0,0,1,1,0,"2006",,,"100.0000",,"100.0000","10816-2470-RR0001","UVIC Family Centre","39208- 2375 Lam Circle","Box 1700 Stn CSC","BC","Victoria","V8W 2Y2","2504724062","2504724669","www.uvic.ca/family-centre#http://www.uvic.ca/family-centre#","Elizabeth Quong","Director","2504724062",,"familyc@uvic.ca","familyc@uvic.ca","5","40","UVIC Family Centre","Elizabeth Quong","Director","(250) 472-4062","familyc@uvic.ca",,1,"137",0,"Vancouver Island",,"78,057",1,"39208- 2375 Lam Circle","Box 1700 Stn CSC","Victoria","BC","V8W 2Y2","2504724062","2504724669",0,"PO Box 1700 STN CSC",,"Victoria","BC","V8W 2Y2","Victoria",0,"Elizabeth Quong","Director","2504724062",,"familyc@uvic.ca",,,,,,,,,,,0,0,,0,0,,1,0,10,"10","10","20",1,,"Urban",,,,"Stand Alone","100",0,,,,,,,,,,,,,,,,"20000.0000","0.0000","20000.0000",,0,,,,,,"20000.0000",1210921200000,1214204400000,1,0,1,"10000.0000","To hire a part-time Early childhood educator (12 h","Well written application outlining a clear descrip","VI-12",1,1364799600000,1339743600000,"64",,,"The Family Centre

The Family Centre is an inclusive family resource centre located
in the Student Family Housing complex supporting a diverse student family community living both on and off campus. Our programsinclude: 
drop-in playgroups for the under fives, 
clubs for school-aged children, 
information, 
referral and support services,
social events, 
community celebrations, and many more. 

At the Family Centre our goal is to make you feel at home whether
you’ve come to Uvic from near or far. For more information,
please call us at 250-472-4062 or visit our website at http://
web.uvic.ca/family-centre/",1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,61,"University of Victoria","CCRR",,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
122,0,1,1,0,0,"2002",,,"100.0000",,"100.0000",,"Vancouver Island Health Authority","1200 Dufferin Crescent",,"BC","Nanaimo","V9S 2B7","2507311315",,"#http://www.viha.ca/finding_care/facilities/central_island.htm#","Esther Pace","Manager of Child, Youth and Family Programs","2507311315",41765,,,"2","0","Port Alberni Family Centre","Sharon Anderson","Clinical Coordination PH Nursing","(250) 731-1315","sharon.anderson@viha.ca","http://www.viha.ca/finding_care/facilities/central_island.htm#http://www.viha.ca/finding_care/facilities/central_island.htm#",1,"131",0,"Vancouver Island","Central","18,790",0,"4227 6th Avenue",,"Port Alberni","BC","V9Y 4N1","2507311315","2507311316",1,"4227 6th Avenue",,"Port Alberni","BC","V9Y 4N1","Port Alberni",0,"Sharon Anderson","Clinical Coordination PH Nursing","2507311315",,"sharon.anderson@viha.ca","Julie Ruston","Healthy Beginnings Facilitator",,,,,,,,,1,0,,0,1,1262246400000,1,0,,,,,1,"Health Services","Rural",,,,"Multi-service","0",0,,,,,,,,,,,,,,,,,,,,1,,,"10000.0000",,,,1210921200000,,0,0,0,,,,,1,1372662000000,1338274800000,"54",,"Paid Membership Dues to FRP-BC.  Accounted for in payment from FRP-BC to FRP Canada (March 2009).  Also paid FRP Canada.  Reimbursement of $100 owing to VIHA-Port Alberni","Called and left a message for Brenda West.

They paid FRP Canada $100.00 and;
They paid FRP-BC           $100.00

FRP-BC reimbursed $100.00 (cheque # 709) on July 27, 2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
123,0,1,1,0,0,"2002",,,"100.0000",,"100.0000",,"West Side Family Place Society","2819 West 11th Avenue",,"BC","Vancouver","V6K 2M2","6047382819","6047382850","www.westsidefamilyplace.com#http://www.westsidefamilyplace.com#","Diane Ash","Executive Director","6047382819",,"wsfp@telus.net","wsfp_info@telus.net","1","70","West Side Family Place","Diane Ash","Executive Director","(604) 738-2819","wsfp@telus.net",,1,"020",0,"Vancouver Coastal",,"578,041",1,"2819 West 11th Avenue",,"Vancouver","BC","V6K 2M2","6047382819","6047382850",1,"2819 West 11th Avenue",,"Vancouver","BC","V6K 2M2","Vancouver",0,,,"6047382819",,,,,,,,,,,,,0,0,,0,0,,1,0,10,"7","5","12",1,,"Urban",,,,"Stand Alone","49",0,,,,,,,,,,,,,,,,,,,,1,,,"10000.0000",,,,,,0,0,0,,,,,1,1364799600000,1336719600000,"47",,"Paid Membership dues to FRP Canada",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,,,,,,,,,,,0,0,0,0,0,0,1,0,"Continuum of Service",,0
124,1,0,1,1,1,"2002",,,"100.0000",,"100.0000","8761 22326 RP0001","Hollyburn Family Services Society","210 - 255 West 1st Street",,"BC","North Vancouver","V7M 3G8","6049878211","6049878122","www.hollyburn.ca#http://www.hollyburn.ca#",,,,,,,,,"West Vancouver Family Place","Linda McGinn","Coordinator","(778) 861-4350","lmcginn@hollyburn.ca","#http://www.hollyburn.ca/D12.cfm#",1,"057",1,"Vancouver Coastal",,"42,131",0,"2121 Marine Drive",,"West Vancouver","BC","V7V 4Y2","7788614350",,1,"2121 Marine Drive",,"West Vancouver","BC","V7V 4Y2","West Vancouver",0,"Linda McGinn","Coordinator","7788614350",,"lmcginn@hollyburn.ca","Azine Ardalan","Program Facilitator",,"azine.ardalan@hotmail.com",,,,,,,0,0,,1,0,,1,0,5,"5","5","10",1,,"Urban",,,,"Stand Alone","75",0,,,,,,,,,,,,,,,,"21600.0000","11600.0000","10000.0000",,1,,,"10000.0000",,,"10000.0000",1238482800000,1242111600000,1,0,1,"6000.0000","To finance professional advice including legal, ac","The three ""potential"" partner agencies are: Holybu","VC - 8",2,1364799600000,1329897600000,"005",,,"Hi Debbie, I can be also be reached at 604-837-6436. Suzanne",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
125,0,1,1,0,0,"2006",,,"100.0000",,"100.0000","13145 4555 RR0001","Westcoast Family Centres Society","101 - 2780 East Broadway",,"BC","Vancouver","V5M 1Y8","6042545457",,"www.westcoastfamily.org#http://www.westcoastfamily.org#","Freeza Anand","Director of Administration & Dev.","6049442500",337,"freeza.anand@westcoastfamily.org",,"0","0","Tri-Cities Program - Make The Connection","Freeza Anand","Director of Administration and Development","(604) 944-2500","freeza.anand@westcoastfamily.org","www.westcoastfamily.org/tricities_program.htm#http://www.westcoastfamily.org/tricities_program.htm#",1,"122",0,"Vancouver Coastal","Tri-City","52,687",0,"2062 Manning Avenue",,"Port Coquitlam","BC","V3B 1L6","6042545457",,0,"101 - 2780 East Broadway",,"Vancouver","BC","V5M 1Y8","Port Coquitlam",0,"Jan Waldbillig","Community Development Coordinator","6049442500",,"j.waldbillig@westcoastfamily.org",,,,,"Two emails sent - both unanswered.  Needs follow u","March 2009",,,,,0,0,,1,0,,1,0,1,"6","5","11",1,"MCFD","Urban",,,,"Multi-service","90",0,,,,,,,,,,,,,,,,"12230.0000","600.0000","11630.0000",,0,,,,,,"11630.0000",1238482800000,1242111600000,1,0,1,"11000.0000","In partnership with Step-by-Step Child Development","Two partnerships are defined: Step-By-Step Child D","FV - 6",1,1364799600000,1331535600000,"999",,"Paid Membership Dues to FRP Canada","Carol Anderson, Development Director
(604) 254-54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
126,0,0,1,0,0,"2002",,,"100.0000",,"100.0000","11930 7148 RR0001","YMCA Tri-Cities CCRR","1130 C Austin Avenue",,"BC","Coquitlam","V3K 3P5","6049371239","6049313440","www.vanymca.org/childcare/ccrr/index.html#http://www.vanymca.org/childcare/ccrr/index.html#","Diane Lee","Acting Director","6049371239",,"diane.lee@vanymca.org","triccrr@vanymca.org","0",,"Circle of Friends Family Resource Program","Catherine Bunce","Outreach and Resource Consultant","(604) 937-1239","catherine.bunce@vanymca.org",,1,"054",0,"Vancouver Coastal","Tri-City","114,565",1,"2260 Central Ave.",,"Port Coquitlam","BC","V3C 1V8","6049371239","6049313440",1,"2260 Central Ave.",,"Port Coquitlam","BC","V3C 1V8","Coquitlam",1,"Catherine Bunce","Outreach and Resource Consultant","6049371239",,"catherine.bunce@vanymca.org",,,,,"Doing the worksheets.  Contact again in summer.  New staff person coming.  Currently working on it.  Asked for advice about formatting their standards.  Provided advice on final assessment process.","March 2009","May 2009","August 2009","October 2009",,0,0,,1,0,,1,0,5,"5","5","10",1,"Child Care","Urban",,,,"Multi-service","33",0,,,,,,,,,,,,,,,,"13071.0000","550.0000","12521.0000",,1,,,"10000.0000",,,"12521.0000",1238482800000,1242111600000,1,0,1,"12521.0000","Mother Goose","Partnering with SUCCESS","FV - 5",1,1333263600000,1307516400000,"921",,"Paid Membership Dues to FRP Canada","Program is located at two elementary schools in Pt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
128,1,0,1,1,0,"2002",,,"100.0000",,"100.0000",,"Alexandra Neighbourhood House","2916 McBride Avenue",,"BC","Surrey-White Rock","V4A 3G2","6045350015","6045352720","www.alexhouse.net#http://www.alexhouse.net#","Penny Bradley","Executive Director","6045350015",227,"pbradley@alexhouse.net","info@alexhouse.net","0",,"Alexandra Family Place","Rhea Hubbard","Manager-Family and Youth Services","(604) 538-5060","rhubbard@alexhouse.net","www.campalex.com/services/families_ece.php#http://www.campalex.com/services/families_ece.php#",1,"166",0,"Fraser Valley",,"18,755",0,"15455 Vine Avenue",,"Surrey-White Rock","BC","V4B 2T3","6045385060",,0,"2916 McBride Avenue",,"Surrey-White Rock","BC","V4A 3G2","Surrey-White Rock",0,"Rhea Hubbard","Manager-Family and Youth Services","6045385060","21","rhubbard@alexhouse.net","Shelley Cranstone","ECD Coordinator   (604) 535-0015","229","scranstone@alexhouse.net","They have completed their worksheet and are moving forward.  Contact with Shelley Cranstone (ECD Coordinator).  Using Neighbourhood House Policies for admin. Confirmed they need to write down FRP practices - she will start on worksheet in the fall.  Confirmed with Shelley that she reviewed all the material - contact again to offer further assistance.","March, 2009","April 9, 2009","July 2009","September 2009","August 2009",0,0,,0,0,,1,0,1,"17","10","27",1,,"Rural",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,1,,,"10000.0000",,,,,,0,0,0,,,,,1,1364799600000,1331535600000,"028",,,"RENEWED (expired in 2000, renewed!)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
130,0,0,1,1,0,"2007",,,"100.0000",,"100.0000",,"Merritt Youth & Family Resources Society","2187A Coutlee Avenue","PO Box 1153","BC","Merritt","V1K 1B8","2503784878","2503789611","www.merrittfamilyresources.com#http://www.merrittfamilyresources.com#","Lenora Fletcher","Executive Director","2503784878",,"myfrsed@telus.net","myfrsoffice@telus.net",,,"Merritt Family Place","Shelley LeBlanc","Family Support Coordinator","(250) 378-4878","shelleyleblanc@telus.net",,1,"204",0,"Interior",,"7,595",0,"2175 Nicola Ave",,"Merritt","BC","V1K 1B8","2503784878","2503789611",0,"2187A Coutlee Avenue","PO Box 1153","Merritt","BC","V1K 1B8","Merritt",1,"Lenora Fletcher","Family Support Coordinator","2503784878","104","myfrsed@telus.net","Shelley LeBlanc","Family Support Coordinator","103","shelleyleblanc@telus.net","No reply to email's - needs follow up.","March & May",,,,,0,0,,0,0,,0,1,15,"6","10","16",1,,"Ultra Rural",,"3","6","Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1364799600000,1331535600000,"003",,,"Updated via Questionnaire (May-07) New Member: Mar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
131,0,0,1,1,0,"2002",,,"100.0000",,"100.0000","10762 9925 RR0001","Little Mountain Neighbourhood House","3981 Main Street",,"BC","Vancouver","V5V 3P3","6048797104","6048797113","www.lmnhs.bc.ca#http://www.lmnhs.bc.ca#","Joel Bronstein","Executive Director","6048797104",,"joel_bronstein@lmnhs.bc.ca","info@lmnhs.bc.ca","0",,"Little Mountain Family Resource Program","Sanja Sladojevic",,"(604) 879-7104","sanja_sladojevic@lmnhs.bc.ca",,1,"190",0,"Vancouver Coastal",,"578,041",1,"3981 Main Street",,"Vancouver","BC","V5V 3P3","6048797104","6048797113",1,"3981 Main Street",,"Vancouver","BC","V5V 3P3","Vancouver",0,"Sanja Sladojevic",,"6048797104","316","sanja_sladojevic@lmnhs.bc.ca",,,,,,,,,,,0,0,,0,0,,1,0,,,"5","5",1,,"Urban",,,,"Multi-service","60",0,,,,,,,,,,,,,,,,"44750.0000","29750.0000","15000.0000",,1,,,"10000.0000",,,"15000.0000",1238482800000,1242111600000,1,0,1,"10000.0000","To expand the Family Resource Program in the Kensi","Very well written application with good outline sh","VC - 2",1,1372662000000,1342422000000,"86",,"Paid Membership Dues to FRP Canada.  Original renewal date with FRP-BC was August.  New renewal date with both associations will be July (2010).","Miriam has left.  Check email to see where she wen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
133,0,0,1,1,0,"2002",,,"100.0000",,"100.0000","126175413 RR0001","Cariboo Family Enrichment Centre","486 South Birch","Box 2427","BC","100 Mile House","V0K 2E0","2503955155","2503951811","www.cariboofamily.org#http://www.cariboofamily.org#","Lisa DePaoli","Executive Director","2503955155",24,"ldepaoli@cariboofamily.org",,"10","13","Early Years Programs","Sheila Glen","Manager","(250) 395-5155","sglen@cariboofamily.org",,1,"047",1,"Interior","Thompson-Cariboo","1,885",1,"486 South Birch","Box 2427","100 Mile House","BC","V0K 2E0","2503955155","2503951811",1,"486 South Birch","Box 2427","100 Mile House","BC","V0K 2E0","100 Mile House",1,"Sheila Glen","Manager","2503955155","24","sglen@cariboofamily.org",,,,,"Needs follow up.  On Jury Duty.","March & May","May 2009.",,,,0,0,,1,0,,1,0,25,"10","10","20",1,,"Ultra Rural",,,,"Multi-service",,1,,"8215.0000",,,,,,,,,,,,,,"29109.4000","9109.4000","20000.0000",,1,,,"10000.0000",,,"20000.0000",1232006400000,1235721600000,1,0,1,"20000.0000","1) Weekly Drop-in Toddler Program   ($8,720.28)   ","Numerous conversations with a variety of groups in","Interior - 16",1,1364799600000,1331535600000,"989",,,"Updated via Questionnaire.  Renewed as of April 26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"School District 27","CCRR","Cariboo Chilcotin Partners for Literacy",,,,,,,,,,0,0,0,0,0,0,0,0,,,0
135,0,0,1,0,0,"2002",,,"100.0000",,"100.0000","860536952","Parents & Tots Playgroup Society","9812 - 108 Avenue","PO Box 135 - 9420, 93rd Ave","BC","Fort St. John","V1J 2R3","2507852718",,,"Katrin Saxty","Treasurer",,,"parentsandtotsfsj@hotmail.com","parentsandtotsfsj@hotmail.com","0",,"Fort St. John Playgroup","Katrin Saxty","Treasurer","(250) 785-2718","parentsandtotsfsj@hotmail.com",,1,"156",0,"Northern",,"18,270",1,"9812 - 108 Avenue","PO Box 135 - 9420, 93rd Ave","Fort St. John","BC","V1J 2R3","2507852718",,0,"Box 135 - 9420, 93rd Avenue",,"Fort St. John","BC","V1J 6W7","Fort St. John",0,"Katrin Saxty","Treasurer","2507852718",,"parentsandtotsfsj@hotmail.com",,,,,,,,,,,0,0,,0,0,,0,1,,,,,1,,"Rural",,"2","4","Stand Alone",,0,,,,,,,,,,,,,,,,"16893.0000","0.0000","16893.0000",,1,,,"10000.0000",,,"10000.0000",1210921200000,1214204400000,0,1,1,"0.0000","Continue operating existing drop-in program two da","Poorly written application.  Our office contacted ","N-6",2,1341126000000,1314082800000,"958",,"Received Grant through North Peace Community Resource.  No need for Fort St. John Parents & Tots Playgroup to be a Joint Member.",,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
137,0,1,1,0,0,"2002",,,"100.0000",,"100.0000","89668 4362 RR0001","Vancouver Society of Children's Centres","#250 - 1166 Alberni St.",,"BC","Vancouver","V6E 3Z3","6047186555","6047186565","www.vsocc.org#http://www.vsocc.org#","Sandra Menzer","Executive Director","6047186559",,"sandram@vsocc.org",,"0","20","VSOCC’s Family Place","Penny Coates","Program Director","(604) 718-6583","pennyc@vsocc.org",,1,"032",0,"Vancouver Coastal",,"578,041",1,"#250 - 1166 Alberni St.",,"Vancouver","BC","V6E 3Z3","6047186583","6047186565",1,"#250 - 1166 Alberni St.",,"Vancouver","BC","V6E 3Z3","Vancouver",0,"Paige Mowbray","Family Programs Manager","6047186583",,"paigem@vsocc.org","Penny Coates","Program Director",,"pennyc@vsocc.org",,,,,,,0,0,,0,0,,0,1,,,,,1,,"Urban",,,,"Multi-service",,0,,,,,,,,,,,,,,,,"191902.0000","171902.0000","20000.0000",,1,,,"10000.0000",,,"20000.0000",1238482800000,1242111600000,1,0,1,"10000.0000","1) To strengthen the quality practices in the serv","Partnering agencies include: Red Door Housing Soci","VC - 5",1,1364799600000,1331535600000,"009",,"Paid Membership Dues to FRP-BC.  Accounted for in payment from FRP-BC to FRP Canada (March 2009)","Additional contacts:

Carol Becker: carolb@vsocc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
140,1,1,1,0,0,"2006",,,"100.0000",,"100.0000","BN-89068-1596-RR0001","Ladysmith Family & Friends","Box 1830","280 Dogwood Drive","BC","Ladysmith","V9G 1B4","2502100870","2502456423","www.familyandfriends.ca#http://www.familyandfriends.ca#","Rachel Muller",,"2502450003",,"racheldm@shaw.ca","laffcoordinator@shaw.ca","5","3","LaFF Drop-in","Jacquie Neligan","Program Coordinator","(250) 210-0870","laffexecutivedirector@shaw.ca",,1,"102",1,"Vancouver Island",,"7,200",1,"Box 1830","280 Dogwood Drive","Ladysmith","BC","V9G 1B4","2502100870","2502456423",0,"Box 1830",,"Ladysmith","BC","V9G 1B4","Ladysmith",0,"Jacquie Neligan","Program Coordinator","2502100870",,"laffexecutivedirector@shaw.ca","Monica Stieda","Assistant Coordinator",,"mandmgenge@shaw.ca",,,,,,,0,1,,0,0,,1,0,20,"20","10","30",1,,"Ultra Rural",,"4","12","Stand Alone","82",0,,,,,,,,,,,,,,,,"30000.0000","0.0000","30000.0000",,0,,,,,,"30000.0000",1210921200000,1214204400000,1,1,1,"10000.0000","Stream Two: To enhance quality of service delivery","Applied for both streams.  Althouth both applicati","VI-6",2,1364799600000,1331535600000,"988",,"Paid Membership Dues to FRP-BC.  Accounted for in payment from FRP-BC to FRP Canada (March 2009)","250.245.0862  Home phone for Monica Stieda   Email",1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,68,"Chemainus First Nation","Stz'uminus Health Center","Hul'hetun Health Services Society",,,,,,,,,,0,0,0,0,0,0,1,0,"Continuum of Service",,0
141,0,0,0,0,0,"2008",,,,,,,"Shuswap Children's Association","240A Shuswap St.","Box 2579","BC","Salmon Arm","V1E 4R5","2508330164","2508330167","www.shuswapchildrens.ca#http://www.shuswapchildrens.ca#","June Stewart","Executive Director","2508330164",1,"jstewart@shuswapchildrens.ca","info@shuswapchildrens.ca","10","25","Shuswap Family Place","June Stewart","Executive Director","(250) 833-0164","jstewart@shuswapchildrens.ca",,1,"028",0,"Interior",,"17,150",0,"451 Shuswap St. S.W.","Box 2579","Salmon Arm","BC",,"2508324191","2508330167",0,"Box 2579",,"Salmon Arm","BC","V1E 4R5","Salmon Arm",0,"Debbie Sprieszl","Coordinator","2508324191",,"fp@shuswapchildrens.ca",,,,,"Merged with StrongStart.  Call back in summer.

","March 2009","May 2009",,,,0,0,,0,0,,1,0,20,"10","10","20",1,,"Rural",,,,"Multi-service","100",0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1349074800000,1320130800000,"971",,,"Sent email.  Called twice.  Contacted Pia - seemed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,1
145,0,0,0,0,0,"2005","60.0000",,,,"60.0000",,"Tsawwassen First Nation","1926 Tsawwassen Dr.",,"BC","Tsawwassen","V4M 4G2","6049432112","6049439226","www.tsawwassenfirstnation.com#http://www.tsawwassenfirstnation.com#","Jen McCrystal","Director","6049431139",,"jmccrystal@tsawwassenfirstnation.com",,"80","0","Aboriginal Family Resources on the Go (AFROG)","Jen McCrystal",,"(604) 943-1139","jmccrystal@tsawwassenfirstnation.com",,1,"052",0,"Fraser Valley",,"21,090",1,"1926 Tsawwassen Dr.",,"Tsawwassen","BC","V4M 4G2","6049431139","6049439226",1,"1926 Tsawwassen Dr.",,"Tsawwassen","BC","V4M 4G2","Delta",1,"Jen McCrystal",,"6048030443","cell","jmccrystal@tsawwassenfirstnation.com","Rebel Cheena","Outreach Worker","225",,"Two emails sent - both unanswered.  Needs followup","March 2009",,,,,0,0,,0,0,,0,1,,,"5","5",1,,"Rural",,,,"Stand Alone",,1,,"120000.0000",,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,2,1372662000000,1343718000000,"95",,,"Updated via Q. Need to Renew  -  RENEWED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
148,0,0,0,1,0,"2005","60.0000",,,,"60.0000","1190 48262 RP 0001","North Island Community Services Society","375 Shelly Crescent","Box 248","BC","Port McNeill","V0N 2R0","2509562273","2509562273",,"Kirie McMurchy","Community Family Outreach Coordinator","2509562273",,"pmfamilycentre@telus.net","pmfamilycentre@telus.net",,,"Port McNeill Family Centre","Kirie McMurchy","Community Family Outreach Coordinator","(250) 956-2273","pmfamilycentre@telus.net",,1,"067",0,"Vancouver Island",,"2,623",1,"375 Shelly Crescent","Box 248","Port McNeill","BC","V0N 2R0","2509562273","2509562273",0,"PO Box 248","375 Shelly Crescent","Port McNeill","BC","V0N 2R0","Port McNeill",0,"Kirie McMurchy","Community Family Outreach Coordinator","2509562273",,"pmfamilycentre@telus.net",,,,,"Not sure if they will implement - follow up in July 09",,,,,,0,0,,0,0,,1,0,5,"5","10","15",1,"FRP","Ultra Rural",,,,"Multi-service","74",0,,,,,,,,,,,,,,,,"10000.0000","0.0000","10000.0000",,0,,,,,,"10000.0000",1210921200000,1214290800000,0,1,1,"10000.0000","Funding required to upgrade the drop-in facility a","Drop-in operates September - June.  Has strong rel","VI-8",2,1372662000000,1341039600000,"73",,"Paid Membership Dues to FRP-BC","Renewed after two years (expried April 2006)",1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,85,"North Island Community Services Society","Promising Babies (CNCP)","North Island Crisis & Counselling / Health Centre","Mount Waddinton Family Literacy","Vancouver Island North - SD No. 85","Infant Development Programs of BC","Success by 6",,,,,,0,0,0,0,0,0,0,0,,,1
